https://www.ptt.cc/bbs/Lifeismoney/M.1577815316.A.CDB.html,8,"
https://i.imgur.com/lJtLqBi.png
最近京東在推年貨新人禮的活動，這次基本上跟上次的聖誕新人禮活動大同小異，之前板上有人分享過
https://reurl.cc/jdZgz1
除了贈送優惠券與滿99RMB，5KG免運費之外，還有一月一號Mastercard滿99元RMB折15元的活動。
優惠券>>>>>http://3.cn/e4nLhymy
https://i.imgur.com/1jqLAAq.png
https://i.imgur.com/8AphYGj.png
然後比較不同的是這張198的優惠券，可以再搭配運費優惠券，上次也有類似的玩法，差在是滿29元RMB。
https://i.imgur.com/yJDuwIo.jpg
以下是一些優惠手機分享，有興趣可以看看

榮耀9X 6GB+64GB 魅海藍 ￥1,299：https://u.jd.com/n8zOFR

榮耀V20 6GB+128GB 幻夜黑  ￥1,699：https://u.jd.com/isRwt0

華為 HUAWEI nova 5z 6GB+64GB 幻夜黑   ￥1,399：https://u.jd.com/VnEh1M

vivo iQOO Pro 5G 12GB+128GB 競速黑   ￥1,778：https://u.jd.com/YuMbco

一加 OnePlus 7 Pro 8GB+256GB 星霧藍   ￥3,699 ：https://u.jd.com/BvAHxp

榮耀20S 6GB+128GB 蝶羽白    ￥1,499：https://u.jd.com/XH3emj

榮耀20 8GB+128GB 幻夜黑   ￥2,099：https://u.jd.com/ZhNbnV

vivo Z5x 6GB+128GB 極光色  ￥1,298  ：https://u.jd.com/pu6clW

Apple iPhone XS Max (A2104) 256GB 金色 ￥7,199 ：https://u.jd.com/EMzu2c

OPPO Reno3 8GB+128GB 藍色星夜  ￥3,399 ：https://u.jd.com/MgW0J3

三星 SAMSUNG Galaxy Fold 折疊屏 量子黑 12GB+512GB ￥15,999：

https://u.jd.com/Sk7OZe

realme X2 6GB+64GB 銀翼白  ￥1,499 ：https://u.jd.com/xCl07a

Redmi K20Pro 8GB+256GB 火焰紅  ￥2,299：https://u.jd.com/FOJtW9

realme X2 Pro 6GB+64GB 月神白色   ￥2,199：https://u.jd.com/NoUgCs

華為 HUAWEI Mate 20 6GB+128GB亮黑色   ￥3,199：https://u.jd.com/C7gQAv

三星 Galaxy S10+ 8GB+128GB 皓玉白   ￥5,599：https://u.jd.com/CX5S0x

小米CC9 Pro 魔法綠鏡 8GB+128GB  ￥2,799：https://u.jd.com/ZFHiTo

vivo iQOO Neo 855版 6GB+128GB 冰島極光 ￥1,998 ：https://u.jd.com/6Yr6F7

HONOR MagicWatch2 碳石黑榮耀智能手錶  ￥999：https://u.jd.com/z8RtrD

Beats X 藍牙無線-桀驁黑紅（十週年版） ￥699：https://u.jd.com/ULeCJB

Beats Solo3 Wireless 藍牙無線耳機￥1,198：https://u.jd.com/u5lsRf

Bose QuietComfort 35 II無線消噪耳機黑色  ￥1,749：https://u.jd.com/tkO5oV

小米藍牙耳機 Air2代  ￥369：https://u.jd.com/6QahFx



",Wed Jan  1 02:01:44 2020,"
[情報] 京東年貨節－元旦秒殺免運活動
"
https://www.ptt.cc/bbs/Lifeismoney/M.1577815789.A.15A.html,23,"
剛剛看到特力屋導購回饋10%
特別花了30分鐘找省錢點
也歡迎大家分享更多省錢點！

除了導購回饋外
網站本身還有折扣優惠
1000-100
5000-600
10000-1200

https://i.imgur.com/XbYjFqi.jpg

但是要注意
1.導購優惠：家電、飲水系列沒有
2.全站現折優惠：部分商品除外，結帳時注意一下就好


省錢點：

倍潔雅衛生紙 150抽60包 一箱$630

兩箱可再配合網站優惠折100
導購再回饋10%

買一箱一抽約0.063
買兩箱一抽約0.058，這價格應該算很便宜吧？

https://i.imgur.com/JZd5oGF.jpg





",Wed Jan  1 02:09:47 2020,"
[情報] 特力屋line導購回饋10% 倍潔雅0.058抽
"
https://www.ptt.cc/bbs/Lifeismoney/M.1577817027.A.EEE.html,12,"
https://i.imgur.com/k4M3Amh.jpg
＊酷聖石快閃1日
【限時優惠】2020/01/01～01/05
太和殿麻辣雞片拌麵 兌換價12000點

＊週四會員驚喜
【限時優惠】2020/01/02～01/04
雙重奏抹茶紅豆剉冰棒 兌換價3000點
雙重奏黑糖紅豆剉冰棒 兌換價3000點
冰抹茶珍珠歐雷(大) 兌換價12000點
熱抹茶珍珠歐雷(大) 兌換價12000點
https://i.imgur.com/bVnpwbu.jpg
＊會員享好康
【限時優惠】2020/01/01～01/14
活益比菲多減糖降卡340ml 兌換價3000點+30元
韓式炸雞起士丼 兌換價3000點+59元
光泉紅豆紫米飲 兌換價3000點+38元
太和殿-麻辣雞腿排丼 兌換價3000點+59元
https://i.imgur.com/qJmSeKM.jpg
＊聖誕優惠區
【限時優惠】2020/01/01～03/31
UND新柔感抽衛 兌換價47700點




",Wed Jan  1 02:30:25 2020,"
[情報] Open Point 週四會員驚喜 01/02～01/04 
"
https://www.ptt.cc/bbs/Lifeismoney/M.1577834298.A.3B2.html,51,"
限量2020組

昨天早睡沒跟到，早起的鳥兒快輸入！

https://i.imgur.com/ldM9sJv.jpg



",Wed Jan  1 07:18:16 2020,"
[情報] goshare morning2020 騎乘金
"
https://www.ptt.cc/bbs/Lifeismoney/M.1577845310.A.98B.html,12,"

大家好，關於UBER EAT吳柏毅之前有半價優惠

即手機灌UBER EAT新戶(個人沒搭乘UBER所以只有初灌UBER EAT)

記得有個新戶半價活動，且最高上限折400$ (代碼似乎有TW7的組合)


但今天想用另一隻新手機使用此優惠時，發現完全找不到相關訊息

就像人間蒸發一樣，反而一直找到7次70$的資訊XD

故討論一下這個優惠是比較罕見嗎? 討論度相當低!

且現在還有這個優惠嗎? 怎麼找都找不到~






",Wed Jan  1 10:21:48 2020,"
[討論] UBER EAT新戶半價?
"
https://www.ptt.cc/bbs/Lifeismoney/M.1577847785.A.986.html,34,"

    1/1-1/9 限定     折價券大放送！
登入就送 50 元 E-Coupon，贈完為止
       http://bit.ly/2sypzAr
-
2020超殺黃金週登場，一次逛好買滿
     萬種商品激殺3折起 > http://bit.ly/2MFjIQF
     獨家新品47折起 > http://bit.ly/2Q7KVh0
     超值套組27折起 > http://bit.ly/2rIujDm
     限定特惠28折起 > http://bit.ly/2rEbhOl
-
Sent from JPTT on my iPhone


◢█◣  ●   →↗    ●/¯冊██▉   ◤▄◥ ◥ ◤▄◥      ▄  ▄◥ ◢█◣
█  ▉  ／３﹚ →↗  ／３  ||  ▉      ▄    ◥◣ ◢◣ ██  ▄◤ ◥▌█ 
█  ▉(⊕)╲>  →↗  ╱ ﹥  ⊕  ▉ ＨＥ         ◣◥▄◢◤◥ █▄  ◥◣   ◢◤
██▉█    █    ██▉█◣▉  ▉  █▍▉██▉██▉◢█▉██▉█◣▉  ◥◣
█  ▉█    █    █▇  █◥▉  ▉  █▍▉█▇  █▇▉ ◥◣ █  ▉█◥▉ ◢▌█ 
█  ▉██▉██▉█▇▉█  ▉██▉◥█◤█▇▉█◥◣██◤██▉█  ▉ ◥█◤


",Wed Jan  1 11:03:01 2020,"
[情報] 博客來 登入領50折價券
"
https://www.ptt.cc/bbs/Lifeismoney/M.1577707205.A.BC4.html,13,"
https://i.imgur.com/DXMw0jV.jpg
去買屈臣氏補貨的時候看到
應該是因為跨年到了 需求量增加所以就特價了吧XD
一個開心也別忘了保護自己的概念
不然就多了個元旦寶寶了(?


",Mon Dec 30 20:00:03 2019,"
[情報] 屈臣氏岡本超快感系列88折
"
https://www.ptt.cc/bbs/Lifeismoney/M.1577708135.A.B7B.html,38,"
今日心血來潮想說來711吃個海底撈自煮火鍋
https://i.imgur.com/leWCimQ.jpg

順便買一點飲料跟隔天早餐，
結帳的時候，店員說買海底撈有送一瓶柏克金啤酒
https://i.imgur.com/OzNVOg8.jpg
但是在架子上完全沒有看到相關的促銷廣告之類的，
但既然店員說了，就順手拿了一瓶。


但是，
在結帳的時候，店員也有把啤酒刷進去，
但我沒看到相對應扣掉的金額

正常應該是：
海底撈  269
啤酒49
xxx促銷  -49

那是就覺得奇怪，
但還是先結帳想說拿到發票再來對
平常我都用line pay+手機條碼，這次還特別跟他要發票，
結果居然沒明細....orz

只好在店門外面冒著雨回想剛剛拿了什麼，價格多少
果不其然，還真被算了啤酒錢...

當場再進去跟店員澄清，
店員也馬上在幫我更正

提醒大家，買東西的時候還是要自己算一下買了什麼，該有的折扣有沒有算到

ps
我一直在想這會不會是7-Eleven的陰謀論
實際上沒有折扣卻騙你
然後在偷偷給你算在價格裡面...






",Mon Dec 30 20:15:33 2019,"
[討論] 711海底撈自煮火鍋送啤酒
"
https://www.ptt.cc/bbs/Lifeismoney/M.1577710094.A.B94.html,7,"
出處：https://www.setn.com/News.aspx?NewsID=663456


三立

身分證優惠又來了！跨年元旦嗨玩遊樂園　極光煙火震撼登場

2019/12/30 20:03:00

記者唐家興／台北報導

令人期待的跨年時刻即將來到！全省各熱門主題樂園，除了跨年有精采的活動推出外，
元旦假期更是活動一籮筐，蒙古國極限特技秀、雪花紛飛的夢幻冰雪園區、融合科技藝術
的奇妙海洋慶典等，要讓旅客從2019一路玩到2020！

▲劍湖山世界2020年跨年極光煙火秀令人期待！（圖／劍湖山世界提供）

每逢跨年迎新，各地的煙火秀絕對是眾所矚目的焦點，而劍湖山世界的煙火秀尤其讓人
期待！劍湖山世界表示，劍湖山世界2020年跨年極光煙火秀，今年延長至566秒，搭配
全台唯一的極光，營造最獨特的跨年氛圍。不僅如此，今年還加碼邀請十大美麗幸福天使
小螢、依恩、翊慧、雅群、若嵐、凱特琳、以瑄、麥莉、小布、淩翌等與遊客一起跨年，
她們將穿著亮麗的天使裝，出現在劍湖山世界主題樂園，與遊客互動打卡，分享跨年晚會
的歡樂與喜悅；另外，現場觀眾更能與眾多網路聲量超高的人氣新秀歌手一起歡樂、迎接
跨年倒數的時刻。

▲劍湖山世界2020年跨年極光煙火秀今年延長至566秒。（圖／劍湖山世界提供）

緊接元旦假期，劍湖山世界更獨家推出全台唯一蒙古國極限特技秀及假日遊行演出，有
蒙古國美女倒立腳射箭、三層疊羅漢高空跳繩等精彩特技表演。至於在優惠活動方面，
雲林縣及嘉義縣市鄉親現場購票，出示身分證，每人只要299元；透過劍湖山世界網路商城
Fancy Go購票，雙人票798元，只限量700組且可獲贈2020年跨年幸福極光煙火秀年曆；
大專院校同學三人成行合計只需999元；晚上7點騎機車入園，可享每人299元的優惠票價。

▲劍湖山世界推出全台唯一蒙古國極限特技秀。（圖／劍湖山世界提供）


六福村為迎接2020年到來，1月1日元旦當天，凡是身分證字號上有「2」或「0」任一碼，
到購票處出示身分證、健保卡或戶口名簿或其中之一，經確認就能以520元優惠價購得
原價999元門票一張，等於打了52折。而六福村廣受小朋友喜愛的夢幻冰雪耶誕活動檔期
也進入尾聲，2020年1月1日將畫下完美句點，6米高耶誕樹、耶誕老公公溫馨可愛的家、
冰雪女王站上4米高冰山熱舞、由巨型甜甜圈跟薑餅人組成的繽紛糖果園還有飄雪街道，
還沒來玩的民眾可要把握元旦限定優惠。

▲六福村美國大西部牛排館能邊用餐，邊欣賞牛仔舞孃最美式的康康舞蹈秀。
（圖／六福村主題遊樂園提供）

▲六福村適合大人小孩全家同遊，元旦前來還能感受到歡樂的耶誕氛圍！
（圖／六福村主題遊樂園提供）


遠雄海洋公園則特別包裝了「2020曙光童趣海洋夜未眠」，在太陽升起前，園區會特別
安排由超人氣的吉祥物們帶領大、小朋友們一同做早操，讓大家精神滿滿一同迎接2020新
氣象。除可愛吉祥物陪伴外，還可與家人、情侶或是好友們搭乘在全台唯一的愛情摩天輪
上，眺望太平洋美景，共同迎接2020年第一道曙光！另外，遠雄海洋公園歷經兩年時間
規劃、建置升級，搶在2020蘇花改通車前，隆重推出最新水族館升級及劇場新秀，讓遊客
不用出國，也可享受到國際水準的娛樂體驗；虛實合一的「探險島水族館」及環景劇場的
「奇妙海洋慶典」，融合科技藝術，驚艷視覺感官，新的一年來花蓮遠雄海洋公園，將有
全新不同的歡樂體驗。

▲搭乘在全台唯一的愛情摩天輪上迎接2020年第一道曙光，別有一番風情！
（圖／遠雄海洋公園提供）

▲環景劇場的「奇妙海洋慶典」，融合科技藝術，令人耳目一新。
（圖／遠雄海洋公園提供）


幫優惠消息文字進行上色；若有違反板規麻煩告知一下～


",Mon Dec 30 20:48:11 2019,"
[新聞] 身分證優惠又來了！跨年元旦嗨玩遊樂園
"
https://www.ptt.cc/bbs/Lifeismoney/M.1577710361.A.BDF.html,6,"

平常會看一下 信箱的優惠訊息

看到台星週一單品的優惠

https://www.tstartel.com/CWS/weeksale.php

airpods 2 4199元  比欣亞的4299元 還便宜一點(純以刷卡來比較 當然要更優惠

就是用台灣PAY)

而且還有貨

刷卡折扣折一折 差不多4000多一點點  就跟隔壁版的徵求價差不多

想買的可以考慮一下 ~

還有其他商品 覺得有優惠自己下訂吧



",Mon Dec 30 20:52:39 2019,"
[情報] 台星週一福利日 airpods 2 4199元
"
https://www.ptt.cc/bbs/Lifeismoney/M.1577716624.A.25B.html,30,"
當初換的兌換券
明天(12/31)是最後一天到全家兌換了
不要浪費掉阿~

不過APP一直當當當當當...
到底要怎麼順利換.....

新年快樂~

: https://i.imgur.com/qyFIajo.jpg


",Mon Dec 30 22:37:02 2019,"
Re: [情報] Happy go 100點換全家50元購物金
"
https://www.ptt.cc/bbs/Lifeismoney/M.1577720680.A.B98.html,98,"
年底了... 發個廢文

＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝

KLOOK  1/1起的48小時，每2個小時出一種【美食券】

https://www.klook.com/zh-TW/promo/tw-food-2020


  ※ 看起來是先完成結帳，不是先領券

  ※ 「建議直接滑到最下面看服務條款」

        像是50元紅包其實是300-50，迷客夏買1送1是用茉香綠茶計價....



補充 - 大手筆的來了:

https://www.klook.com/zh-TW/promo/2019brandevent

台北跨年晚會現場舞台限定

指定時間於舞台公布優惠碼供現場消費者輸入優惠碼，並於結帳頁面下訂時輸入

  特製香香炸雞乙份免費，限小份方案，最高折抵55元，共1000組。
  北投春天酒店溫泉體驗50元，限大眾池或湯屋無餐點方案，最高折抵475元，共500組。
  珍煮丹飲品乙杯，限姍姍紅茶拿鐵方案，最高折抵42元，共2000組。
  各國 Wifi / 網卡 1折，最高折抵500元，共500組。
  台北101漫步雲端體驗5折，最高折抵1350元，共300組。
  全站 1000元優惠券，滿1,001元即可使用，共200組。


＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝

一年的開局就這麼弱... 有點擔心～

(這個月狂喝了一堆迷客夏真爽)





12/31 0:00 蝦幣換折價券?


",Mon Dec 30 23:44:35 2019,"
[情報] Klook 1/1起 48小時限時瘋搶美食
"
https://www.ptt.cc/bbs/Lifeismoney/M.1577721011.A.909.html,20,"

最近洗面乳快用完了
剛好看到這次促銷覺得可以下手
買2送1(150g)，平均1瓶大概82.6元
平常看到優惠大多是120g的
換算起來還可以接受
就推薦給有需要的板友
附上購買證明：
http://i.imgur.com/GAHa5vl.jpg
http://i.imgur.com/8TK4qYL.jpg


",Mon Dec 30 23:50:09 2019,"
[情報] 康是美 洗顏專科買2送1 248元
"
https://www.ptt.cc/bbs/Lifeismoney/M.1577757663.A.837.html,36,"
http://i.imgur.com/h6T7ebe.jpg

=====其他Line Point=====
LineTV_想見你
LineTapjoy_每日40點問卷約3-5點


LineTV發點至""50萬點限時回饋""
發點紀錄https://reurl.cc/Zn237M
(由kweibaby大大提供)


-
Sent from JPTT on my HTC_2Q4D100.


",Tue Dec 31 10:00:59 2019,"
[情報] Line Points 1+4
"
https://www.ptt.cc/bbs/Lifeismoney/M.1577758890.A.1A6.html,17,"
今天是最後一天了
剛剛看APP內的7500點OP換25點Hami又可以換了(等於1:1)
快把握機會啊~

新年快樂



",Tue Dec 31 10:21:28 2019,"
Re: [討論] openpoint年底到期
"
https://www.ptt.cc/bbs/Lifeismoney/M.1577760381.A.82B.html,,"
中華電信Hamipass提供每個月Catchplay7天月付會員使用，加一張單租卷，然後最近中華
電信官網上有Hami pass 免費試用一個月的選項，也會送Catchplay7天月付會員使用和一
張單租卷，我有用手機的帳號免費試用，結果真得有送Catchplay7天月付會員使用和一張
單租卷，然後我有問過中華電信線上客服，回答這免費試用期限過了不會自動扣款.


",Tue Dec 31 10:46:19 2019,"
[情報] Catchplay7天月付會員加一張單租卷
"
https://www.ptt.cc/bbs/Lifeismoney/M.1577761612.A.B8A.html,1,"
我再提供更多細節好了，就是用chrome瀏覽器連結上亞太官網，官網的左側目錄上有一些
手機方案介紹，也有賣一些商品，我看完手機方案介紹後，就看有賣那些商品，剛好看到
店長推薦選項裡有Catchplay,點進去網頁看有一個月49元的選項，便用line pay付款（最
近亞太官網上新增可以用line pay付款），付款完後不久，我在亞太登記的郵件信箱便受
到訂單完成的信和Catchplay一個月序號的信各一封，手機裡也同時有兩封訊息，然後再
把序號拿去Catchplay App上填入序號，結果有一個月月付會員使用和2張單租卷，然後有
多組序號，也可以一直填入，因為期限會累加.     重點是以上這些動作做完後，手機裡
的App和瀏覽器都關掉後，手機清掃並掃毒後，我再打開其他App使用，約過一個多小時，
手機螢幕突然冒出亞太一個月八十或八十幾塊的廣告，按掉後，十幾分鐘又蹦出來，再按
掉，十幾分鐘後又蹦出來，所以我只好把手機大掃除，很多程式刪掉，並恢復原廠設定，
接著掃毒和重新下載App，然後把手機裡的App通知選項皆取消和權限取消，但沒多久，手
機螢幕又突然出現亞太一個月八十幾塊的廣告，此時我將google和所有瀏覽器的廣告和co
okie做個處理，手機才沒再出現亞太廣告，因為我手機玩這麼久，沒遇過這種狀況，就先
這樣處理，給各位網友參考一下，謝謝.


",Tue Dec 31 11:06:50 2019,"
Re: [情報] Catchplay一個月49元
"
https://www.ptt.cc/bbs/Lifeismoney/M.1577762744.A.46D.html,27,"
上封玉山銀行沒有領到50，
翻了一下網銀發現有招財點到19/12/31到期
200點兌換10元
有10/50/100三種，最多兌換五張
剛換了一百，使用期限到明年三月
（有跨行轉帳跟外匯交易就會有點數）
https://www.esunbank.com.tw/event/member/pibservice/point.html?ven=pib&type=guid

大概爬了一下沒有人分享，
其他銀行應該也有再請大家試試分享
謝謝


-
Sent from JPTT on my Sony G8342.


",Tue Dec 31 11:25:42 2019,"
[情報] 玉山網路銀行 招財點換7-11現金抵用券
"
https://www.ptt.cc/bbs/Lifeismoney/M.1577766364.A.0C0.html,42,"
全家FB粉專原文：

https://i.imgur.com/iBbN7sX.jpg

【HAPPY NEW YEAR1起迎接新年】
用杯香醇的熱美式或微甜微醺的貝禮詩特調
與身邊的家人、好友一起迎接2020年吧全新的一年迎接更美好的自己！

108/12/31~109/1/1 全家會員獨享
Let's Caf經典咖啡大杯熱美式，同商品第2杯1折
貝禮詩拿鐵/櫻桃巧克力 任選第2杯1折
https://bit.ly/35dkT06


【結婚式】
https://i.imgur.com/gLDwOV1.gif
https://i.imgur.com/A0C1e3V.gif

@izmcos / @lilitarou


",Tue Dec 31 12:25:58 2019,"
[情報] 全家 大熱美/貝禮詩拿鐵 第二杯1折
"
https://www.ptt.cc/bbs/Lifeismoney/M.1577770275.A.6A0.html,45,"
【活動名稱】全家會員獨享｜限時優惠

【限時優惠】2019/12/31~2020/1/1
https://i.imgur.com/RkH2OHh.jpg

 可口可樂/黑松沙士/黑松蘋果蘇打 2L
 (原價50元) ｜任選兩件 69元
 微醉葡萄沙瓦雞尾酒/微醉白色沙瓦雞尾酒/微醉白葡萄沙瓦雞尾酒 350ml
 (原價47元)｜任3件 110元
 可樂果古早味超值包(240g) /卡辣姆久極辛厚切洋芋片派對分享包(138g)
 (原價69元)｜任選兩件 99元

【限時優惠】2019/12/31~2020/1/5
https://i.imgur.com/b068ePD.jpg

 海尼根啤酒/海尼根Light(罐裝) 330ml (原價47元)
 ｜海尼根罐裝*2+Light罐裝*2 組合價139元 商品組合不能更換
 加倍佳棒棒糖 11g (原價12元) ｜買 2 送 1
 伊藤園綠茶 (無糖) 530ml (原價29元) ｜買 1 送 1
 迪飛Top 三層脆米威化餅 45g(原價30元) ｜買 1 送 1
 ※ 禁止酒駕 未滿18歲禁止飲酒

【活動來源】全家 LINE
【活動連結】


",Tue Dec 31 13:31:13 2019,"
[情報] 全家會員獨享 12/31~1/5 限時6天
"
