https://www.ptt.cc/bbs/BabyMother/M.1577032922.A.00E.html,12,"
爸爸的姓氏算比較特殊，版上沒有太多文章可以參考QQ
因為不想要給算命師起名，除了第一個是排八字時附贈的
剩下都是這幾天想破頭的結果，
希望不會有不好的諧音，然後寫起來是帥氣的XD
請大家幫我看看以下有沒有適合的：
1.倪子恆 (算命師給的)
2.倪子甯
3.倪梓甯
4.倪琮軒
5.倪子軒
6.倪梓軒


",Mon Dec 23 00:41:59 2019,"
[寶寶] 男豬寶取名請益 (倪)
"
https://www.ptt.cc/bbs/BabyMother/M.1577034458.A.BAC.html,30,"
說的是我家大寶，下個月要滿三歲了

幾乎每天晚上都要起來哭個一次二次

之前一歲多時以為是找媽媽沒安全感在哭

因為多半都發生在媽媽起來去上廁所的時候

媽媽躺回去抱抱安撫一下就可以睡回去

二歲以後就算媽媽在旁邊立即安撫，還是會堅持一定要“坐起來”&啜泣

即使讓她躺下來，也是一邊哭一邊不停翻身踢腳類似發脾氣那樣

大概都要哭個至少十幾分鐘到半小時才要睡

直到現在準備要滿三歲了也還是如此

二寶剛生完時根本是晚上都不用睡

小的安撫好想休息時大寶就爬起來哭

有時還吵醒二寶然後全家都不用睡

雖然現在白天歡起來也盧很久

但晚上就是安撫不了整個聽不進去

有人家裡寶貝也這樣的嗎？每天這樣真的是蠻困擾的啊…



",Mon Dec 23 01:07:36 2019,"
[寶寶] 總是半夜起來哭鬧心好累
"
https://www.ptt.cc/bbs/BabyMother/M.1577035657.A.A36.html,25,"
在網路上找到的經驗分享，
都說中後期會因為寶寶壓到神經而痛，
沒怎麼看到有人初期就開始痛的，
這麼早就屁股痛是正常的嗎？
而且只痛一邊，另一邊無感。

現在懷孕九週，
痛的程度就是坐姿跟站姿在轉換的時候會很痛，
必須放慢速度起立或坐下，
不然就是走路的時候會痛到有點跛腳，
好像看到有人說子宮後傾也會比較容易痛，
所以想上來聽聽看大家的經驗～

另外想請教的是，
有沒有什麼緩解的撇步呢？
謝謝前輩們！


",Mon Dec 23 01:27:35 2019,"
[懷孕]  請問有人初期就開始屁股痛的嗎？
"
https://www.ptt.cc/bbs/BabyMother/M.1577052578.A.CC4.html,23,"
大家好，我和我老婆目前在國外定居，英文名字已經想好了，但兒子都快出生了，中文名
字遲遲無法決定。

目前傾向於英文音譯的方式來命名，請大家給點意見，非常感謝！

英文名：Colton Feng

目前有想到幾個，但一直被我老婆白眼：
馮科頓
馮酷冬
馮酷凍
馮科爾
馮空遁
馮酷兒

如果有其他想法歡迎大家提出，感謝大家

註：請大家鞭小力一點^^’’


",Mon Dec 23 06:09:36 2019,"
[寶寶] 男豬寶命名請益（馮）
"
https://www.ptt.cc/bbs/BabyMother/M.1577053058.A.B55.html,爆,"
去年十月在媽寶版po文，告知大家自己要生產的消息，得到大家的祝福，真的很感謝大家
。

今年的今天我又要生產了，不同去年的是我要剖腹產，因為完全性前置胎盤，在32週的時
發生了大出血，就一路住院安胎到今天。

雖然今天只是36週+2，但醫生覺得胎兒過輕，加上一直宮縮，撐不到足月，還是剖腹產生
下比較安全。

連兩年生兩胎，這次生完真的要封肚了，不想再生了。

謝謝媽寶版的大家陪我渡過育兒和懷孕的過程。

願我和寶寶都健康平安。


",Mon Dec 23 06:17:36 2019,"
[懷孕] 又輪到我了！
"
https://www.ptt.cc/bbs/BabyMother/M.1577055764.A.A5C.html,4,"

小孩上排門牙是根管治療後裝牙套
這週末吃早餐時斷了

現在門牙缺一顆牙
（過完年再回診裝牙套）
他自己說會把嘴巴閉上不給小朋友看
怕丟臉被笑

我問他別人牙齒掉，你會笑他嗎
他自己也說會..

因為剛去上學而已，還沒交到好朋友
現在牙齒缺牙，雪上加霜


我講了換牙的事和網路小朋友缺牙的照片
給他看，讓他知道牙齒會再長出來還有每個人都會發生，只是有的人早，有的人晚
有小朋友取笑就不要理他，因為小朋友還小，不懂事，不要在意


不知還有什麼好方式幫他調適心理



-
Sent from JPTT on my HMD Global Nokia 3.1.


",Mon Dec 23 07:02:39 2019,"
[寶寶] 上學-牙齒不美觀的問題
"
https://www.ptt.cc/bbs/BabyMother/M.1577061399.A.4B5.html,爆,"

在媽寶板潛水很久，默默受到很多幫助，希望這篇文也可以回饋有需要的板友。

先講背景：
我是專長於安寧療護、臨終照顧，與哀傷輔導的臨床心理師，協助臨終病人，以及他們的
家屬適應與面對死亡相關的決定與事宜。
在個人經驗方面，我在今年12/8進行引產（12w+5d）。在這之前，曾因胎兒無心跳藥物流
產一次，一年後又自然流產一次，下一年初懷孕，但同時發現CIN3，原本的婦產科醫師建
議我藥流，針對母體作治療，後來我又自行諮詢三位婦產科醫師的建議，加上上網找pape
r，知道CIN3在孕期的可能風險。之後順利找到一位醫師願意幫我監控孕程與接生，37w+0
d時剖腹產下一名健康男嬰，三個月後我也去做了圓錐狀切除術。
引產的唐寶是我第四次懷孕，也是我先生很期待的女兒。


以下有關引產的心理調適建議，是我在這次引產前後的個人體驗，對應到我在專業工作中
常使用的助人方式，與哀傷心理治療理論。

一、「這是你送他的第一個禮物，雖然這個決定是很痛苦的」
死亡是一個很大的祝福，因為它隱含著「離苦」、「得樂」。
身為父母，我們因為不希望孩子因先天疾病一輩子吃苦，或是對孩子的愛因為基因缺陷而
被磨損，所以為她做了這個重大的決定。
這個決定很痛苦，但也是為我們愛他/她，所以要忍住心裡的不捨、自責與懷疑，這就是
身為父母的承擔。
我自己在決定引產後，非常痛苦，老實說，自己的專業只能在理性上安慰自己，但情感上
的痛苦，需要有其他人來肯認（acknowledge），引號中的那句話，是台中榮總婦產部黃
曉峰醫師跟我說的，在我猶豫與自責交雜的狀態中，給了很大的支持。


二、接受祝福
在得知羊穿結果之後，可能在生活上會遇到一些關係比較不親的人或路人，看到孕肚，會
好意關心「哇，妳懷了？」「肚子這麼尖/圓，應該是男生/女生吧？」之類的。媽媽聽來
心裡五味雜陳，怎麼回應都不是。
其實，孩子跟我們在一起的每天都很值得祝福，不該因為知道或不知道他檢驗結果異常而
有改變。
我在得知羊穿結果的後兩天去參加專業研討會，遇到很多認識的人對我孕肚的關愛。一開
始心裡真的很難受，也不知該怎麼回應。
可是我自己試著轉念跟感受這些朋友的心情，其實都是祝福，我便決定欣然接受這些祝福
，如同我還不知道羊穿結果前的回應方式。


三、讓自己多一兩天時間做事前準備
在安寧療護的專業工作裡常會說，癌症是個禮物，因為末期癌症比其他器官衰竭更能預測
大約的存活期，讓病人跟家屬知道還有多少時間可以完成心願以及預做準備。
引產相對於非預期流產，父母得知結果時雖然震驚，但相較於其他失去子女的事件，多了
些時間可以準備與思考。
如果可以跟醫師、醫療院所做些協調，建議在得知檢驗結果後，給自己一兩天思考是否引
產，決定引產之後，到引產日之前，能夠給自己跟配偶一些時間預做準備。
除了心理準備之外，事務性的準備與決定，也會幫忙我們安心。
我自己的經驗，在得知羊穿結果之後，我先跟我先生聯絡，告知檢驗結果，也問他的意見
。然後回去工作，工作有空檔時，我打電話給醫院產房，詢問護理師引產的流程以及要準
備的東西，然後再回去工作，空檔時爬文，知道更多引產相關的細節以及可能的心理衝擊
。
因為穿梭在生活中的任務以及自己的情緒中，在這兩端的擺盪，有助於心情逐漸安定（可
參考Stroebe的Dual Process model）。也因為事前有時間可以思考與預作決定（包括我
們決定自己處理後事與火化、娩出後我要抱抱我的女兒、給她取名字、超過20週引產可有
八週產假與勞保生育給付、跟同事交代工作交接等、請了產檢假跟女兒去小約會...），
我跟我先生事後覺得整個過程都很圓滿，稍微彌補了失去女兒的遺憾。


四、「媽媽妳為什麼不要我？」
引產後的那一整個禮拜，我都睡不好，甚至有幾個晚上隱約聽到小女孩的聲音問我「媽媽
妳為什麼不要我？」
這可能是靈異事件，也可能反映我心裡頭深深的自責。
我醒來靜坐，以心念回應「媽媽很想要你，可是這個世界對於明顯不一樣的孩子太不友善
，我沒有足夠的自信可以守護你一輩子。所以提早跟你告別，希望你可以獲得真正的自由
。」
我與靈性的聲音，持續對答了兩三天，做引產決定是個祝福，也是身為母親的承擔，這樣
的感受越發清晰之後，我自己才真正放下，孩子也才能展翅自由。


五、花點時間照顧配偶
男人在這種哀傷的狀況下，通常是木訥的，默默做著事，有時還要承受哀傷媽媽的脾氣。
可是他跟我們一樣，也失去了孩子，他一定也哀傷著。當我們心情穩定一點時，別忘了給
默默陪伴的老公一個溫暖的擁抱。


六、其他雜感
以下是我個人的一些喜歡與不喜歡，僅供參考：
死亡是個祝福，我希望孩子的靈魂自由
  所以我很不喜歡聽到別人說「寶寶會回來的」、「再把他生回來」這種鼓勵。
這種想法會對孩子的靈魂造成羈絆，太辛苦了，她接下來想去哪兒就去哪兒吧！
知道自己不孤單，給我很大的撫慰
　爬文給我很大的力量，知道有那麼多父母跟我們一樣面對這樣的傷痛，自己並非獨一無
二的孤單，而是可以在文字中相互慰藉的。
《林肯在中陰》
　那段時間，剛好跟圖館預約《林肯在中陰》到館。我在哀傷痛苦中，仍快速閱覽此書，
給了我很大的慰藉。也體會到，父母的痛苦與不捨，會給過世的孩子矛盾混淆的訊息，可
能讓孩子卡在中陰身無法超生。
　這本小說的描述，讓我更堅定要祝福我的女兒、要讓她自由，不要跟她約定再回到我身
邊。
專業無法幫忙自己，但能找到適合的人幫我
　我很幸運在臨終場域工作，身處自己的痛苦中，很快可以找到撫慰我的人。
面對鄰里親戚的「關懷」
　我與父母、公婆針對如何對應其他三姑六婆的詢問，做出的決議是：「啊就不小心沒了
」，不要跟無關的人多說其他細節，以免節外生枝。
告別的儀式
  我們夫妻兩人一起處理後續火化跟超度的事情，能夠親自送她最後一程(是我把裝她身
體的小盒子放上火化台的)，讓我跟先生覺得無憾圓滿，而且可以真正放下的一個重要的
儀式。就好像在我們跟她的故事，儀式性畫下一個句點。










",Mon Dec 23 08:36:37 2019,"
[生產] 唐寶引產 心理調適的專業建議與個人經驗
"
https://www.ptt.cc/bbs/BabyMother/M.1577061606.A.200.html,11,"
因為在這邊得到優惠
我把標題名字刪掉 怕被誤會業配XD
所以跟大家分享一下開箱
原價購買的話真的會覺得cp值略低
但優惠價999媽媽覺得很划算(*▽)

收到的外箱忘記拍了 但外箱很普通
應該也可以說有點破舊 所以本來沒想分享
因為看有些媽媽推質感不佳
但看兒子都蹲在地上煮空氣給爸媽吃
還是買了想說讓兒子粗玩（女兒可能就會放棄這組    ）
但一打開時 覺得怎麼內箱包裝讓人有期待感
https://i.imgur.com/om5RbVT.jpg
雖然保麗龍屑屑一直飛出來
但覺得一層一層包裝法讓我默默的給他加了好多分
https://i.imgur.com/N5qiT8l.jpg
https://i.imgur.com/bqDRgAR.jpg
很克難地躲在小房間偷組
（想給兒子聖誕節的傳說）
掰惹位 這個有點難組 實際大概花了兩個小時
組的滿頭大汗 不過它的鎖螺絲的地方都有凹進去 可以收螺絲頭就不會凸出來喔

小房間太小了 就沒有全部平擺拍了 照組裝說明組就會得到下面的廚房組
https://i.imgur.com/okfuKVp.jpg
https://i.imgur.com/B04RpOt.jpg
照片中的鍋碗瓢盆都是自己另外買的唷
999只有木頭的廚房組
我先生說組完其實覺得比想像中的好多了
但還是要說一下 水槽跟它流理台尺寸不大合
一直跑起來 最後我兒子都直接把白色水槽拿起來拿鍋子
兩個門不知道是我們沒組好 還是本身設計
有點難開 主要是這兩個小缺點
但還是感謝媽寶版讓我撿到便宜＼(^o^)／
以上～

-
Sent from JPTT on my iPhone


",Mon Dec 23 08:40:04 2019,"
Re: [好康] 經典玩具廚房$999-開箱
"
https://www.ptt.cc/bbs/BabyMother/M.1577066850.A.0A5.html,15,"
寶寶被我傳染感冒了，
因為是我傳染的，所以感冒症狀我很清楚，
最麻煩的是濃鼻涕，
這次生病常常半夜被鼻塞弄的睡不好，
都要躲到廁所用力擤鼻子，
鼻涕才會出來，

一知道自己感冒我立刻24小時戴著口罩，
還是傳染給寶寶了，
家裡有電動吸鼻器，因為寶寶還小，
只是在鼻子邊吸一點外面的鼻涕，
聽著寶寶喝奶、睡覺時那濃濃的鼻涕聲，
就覺得好難受喔，
醫生說寶寶還小，除非鼻涕多再吸，
也不要伸太裡面吸鼻子，

有想到板上最近推薦的知母時，
不用伸進鼻子裡面也可以吸到鼻涕，
想請問用過的媽媽們，
曾經用知母時吸鼻子，
有因為吸力太強鼻子受傷過嗎？
3m寶寶建議使用嗎？


",Mon Dec 23 10:07:28 2019,"
知母時吸鼻器3m寶適用嗎？
"
https://www.ptt.cc/bbs/BabyMother/M.1577069133.A.CC6.html,7,"

如題，想請問有關於餐椅(成長椅的選擇)

家裡有7M的雙寶，
目前是使用租的育成椅當成餵食副食品的餐椅，
因為看到朋友家有stokke的Tripp Trapp成長椅，
一路從小寶寶用到現在小一，
覺得非常心動~
但因為一次得要買兩張，
價格實在有點令人卻步，
又看到大將作的Qmomo覺得在價格上似乎比較可以入手~
陷入天人交戰中...

想請問大家會如何選擇呢?
還是有其他的餐椅優秀選手也請不吝推薦~

實在很期待過年是可以一家圍著桌子吃飯，覺得好溫馨啊~~
謝謝大家 ^^





",Mon Dec 23 10:45:31 2019,"
[寶寶] 想請問餐椅(成長椅)的選擇
"
https://www.ptt.cc/bbs/BabyMother/M.1576991745.A.D5C.html,16,"

懷孕生產育兒過程在媽寶版受益良多，
趁兒子睡覺時間分享生產心得與北醫產檢心得。

產檢部分：

我的產檢醫師是區醫師，如同大家的分享是一位非常溫柔且專業的醫師，
但在大醫院產檢真的非常浪費時間，不是叫號碼而是媽媽手冊排隊，
無論週五晚或週六早，等兩小時是家常便飯。

我沒有在別的機構產檢過無從比較，整體來說在北醫產檢與生產都是很好的經驗，
只有高層次是我下次不會選擇在北醫進行的，原因如下：

照高層次時醫師（應該是放射科醫師）照到我兒背後有三公分大的畸胎瘤，
區醫師建議我馬上做羊穿確認是否有胎兒異常，
（記得是週六看診，醫生說下周一就可以幫我做）
並且建議到台大或台兒找權威的醫師再檢查一次。
我們不願意做羊穿（已做NIPT一切正常），上網爬文發現台大施醫生非常難掛，
當機立斷找台兒的張院長做檢查，告知台兒是北醫轉介的胎兒異常，
雖然台兒的高層次時程已經很滿了，還是於當周三就幫我們安排檢查。

結論來說換了四五種姿勢前後左右觀察背後都完全沒東西，也沒有其他異常，
但因為無法重現，也不知道在北醫到底拍到了什麼。
北醫照高層次時，不到一小時醫生就不斷被催促時間差不多了，不像台兒，
能夠花三四小時等待寶寶轉到合適的位置仔細地照。
高層次費用台兒與北醫並沒有差很多，
但在北醫照完高層次一直到台兒照完確認沒有問題之前，我們不知道流了多少眼淚，
我媽甚至許願折壽五年換寶寶平安健康，現在想起來還是很想哭。
我個人的經驗不代表北醫的高層次有任何問題，但重來一次我會直接去台兒照高層次。


生產部分：

由於我遲遲沒有產兆，區醫師建議不要太早催生，再給寶寶一點時間，
但不要放到41週，所以選了40+5的日子催生（因為催生40小時所以是40+6出生)。

住院時我的宮縮約30分鐘一次，勉強開不到0.5公分，北醫告知1公分就可以打減痛，
這跟我在網路上爬文看到的不太一樣，好像大部分都是兩指4公分才可以打，
所以特別跟大家分享，減痛有打有差。

打藥過程醫生提醒只能吃軟質的食物，後來改成吃流質，最後是連水都不能喝，
好像也跟其他人催生的過程不太一樣（我看大家都在吃麥當勞啊），
可能是看我催生不太順利，做好需要剖腹的準備吧。

我對藥的反應很不好，開指慢。大約經過30幾個小時，開始有明顯的腰痠，減痛壓不住，
內診發現開了7公分之後很快就來到9公分，
醫生用超音波看過發現寶寶頭的位置不對，笑笑說給寶寶一點時間讓他轉過來。

等了一段時間後破水全開，寶寶的胎頭也降下來（好像能降下來就是方向對了？），
護理師說練習用力，方式正確就可以進產房了，馬上就可以生了。
無奈我真的很不會用力，感謝每位護理師耐心溫暖且不厭其煩的指導，
到後來已經完全失去理智開始聲淚俱下，完全無法控制自己。
最後護理師把我送進產房應該是因為我太崩潰不是因為我學會用力...

進了產房後因為用力方式不對，事後看我先生報平安的紀錄生了將近40分鐘吧，
其實用力用對真的一次就夠了，我記得最後我用盡最後的力氣成功用力三次，
看到醫生把寶寶拉出來，聽到哭聲，就知道終於結束了。

印象深刻的是，生胎盤好像比生產還痛，後續縫會陰也超痛，
護理師把寶寶清乾淨抱過來讓我做肌膚接觸的時候我痛到笑不出來...

在產房我一直問寶寶多重，我強烈懷疑寶寶比超音波預估的3600大隻，
但他們要抱出去嬰兒室量才知道，結果量出來是3995公克、56公分的大寶寶！


住院部分：

幸運排到自費的單人房，房間很寬敞還有小客廳，比我在月子中心的房間大。
但房間清潔度真的有待加強，我在桌上看到剪過的指甲，住院期間也都沒有人來清掃...


母嬰同室／配方奶：

北醫在產檢時就會詢問住院時是否要母嬰同室，可以選擇全部/部分/完全不要，
我選擇部分，配方奶的部分也是，選擇母乳搭配配方奶，
護理師做了必須的衛教之後也尊重我的選擇，讓媽媽第一晚就可以好好休息恢復。


餐點部分：

北醫沒有月子餐，我訂普通的病人餐，很清淡好消化，但有時候餐點會冷冷的。


整體來說我覺得北醫的醫護人員都非常專業、溫暖有耐心，
尤其是護理人員，我痛苦的40小時生產過程是他們的日常，實在難以置信。

以上是在北醫生產的分享，希望對大家有幫助。
費用部分除了減痛8千8百元、幾樣自費藥品與單人房的自費之外，幾乎沒花到什麼錢，
感謝全民健康保險!!

第一次在媽寶版PO文如果內容有不恰當的地方麻煩讓我知道，謝謝!!


",Sun Dec 22 13:15:43 2019,"
[生產] 北醫催生自然產 40+6 生產與產檢心得分享
"
